file,function,changes_in_30_days,initial_commit_date
apps/web/src/components/Menu/hooks/useTradingRewardStatus.ts,(anonymous),4,2023-05-19 10:11:29+00:00
apps/web/src/components/Menu/hooks/useTradingRewardStatus.ts,useTradingRewardStatus,2,2023-05-19 10:11:29+00:00
apps/web/src/views/Home/components/Banners/PancakeProtectorBanner.tsx,PancakeProtectorBanner,3,2023-05-19 10:35:39+00:00
apps/web/src/views/AffiliatesProgram/components/OnBoardingModal/WelcomePage.tsx,isLoading,1,2023-05-19 10:49:45+00:00
apps/web/src/views/AffiliatesProgram/components/OnBoardingModal/WelcomePage.tsx,handleStartNow,1,2023-05-19 10:49:45+00:00
apps/web/src/views/AffiliatesProgram/components/OnBoardingModal/WelcomePage.tsx,(anonymous),4,2023-05-19 10:49:45+00:00
apps/web/src/views/AffiliatesProgram/components/OnBoardingModal/WelcomePage.tsx,WelcomePage,1,2023-05-19 10:49:45+00:00
apps/web/src/views/AffiliatesProgram/components/OnBoardingModal/index.tsx,(anonymous),9,2023-05-19 10:49:45+00:00
apps/web/src/views/AffiliatesProgram/components/OnBoardingModal/index.tsx,OnBoardingModal,3,2023-05-19 10:49:45+00:00
packages/utils/formatInfoNumbers.ts,formatAmount,1,2023-05-22 02:54:49+00:00
apps/aptos/components/Farms/components/FarmCard/ApyButton.tsx,(anonymous),3,2023-05-22 07:17:07+00:00
apps/aptos/components/Farms/components/FarmCard/ApyButton.tsx,ApyButton,1,2023-05-22 07:17:07+00:00
apps/aptos/components/Farms/components/FarmCard/CardHeading.tsx,CardHeading,1,2023-05-22 07:17:07+00:00
apps/aptos/components/Farms/components/FarmTable/Apr.tsx,Apr,1,2023-05-22 07:17:07+00:00
apps/aptos/components/Farms/components/FarmTable/FarmTable.tsx,(anonymous),20,2023-05-22 07:17:07+00:00
apps/aptos/components/Farms/components/FarmTable/FarmTable.tsx,FarmTable,2,2023-05-22 07:17:07+00:00
apps/aptos/components/Farms/components/FarmTable/Row.tsx,(anonymous),7,2023-05-22 07:17:07+00:00
apps/aptos/components/Farms/components/FarmTable/Row.tsx,Row,1,2023-05-22 07:17:07+00:00
apps/aptos/components/Farms/components/Farms.tsx,(anonymous),23,2023-05-22 07:17:07+00:00
apps/aptos/components/Farms/components/Farms.tsx,Farms,1,2023-05-22 07:17:07+00:00
apps/aptos/components/Farms/components/getDisplayFarmCakePerSecond.ts,getDisplayFarmCakePerSecond,2,2023-05-22 07:17:07+00:00
apps/aptos/state/farms/hook.ts,farmsWithPrices.filter,2,2023-05-22 07:17:07+00:00
apps/web/src/pages/farms/index.tsx,(anonymous),2,2023-05-22 07:17:07+00:00
apps/web/src/pages/farms/index.tsx,ProxyFarmCardContainer,1,2023-05-22 07:17:07+00:00
apps/web/src/state/farms/index.ts,(anonymous),36,2023-05-22 07:17:07+00:00
apps/web/src/state/farms/index.ts,fetchFarmPublicDataPkg,2,2023-05-22 07:17:07+00:00
apps/web/src/state/farms/index.ts,farmDataList.map,4,2023-05-22 07:17:07+00:00
apps/web/src/state/farms/index.ts,condition,4,2023-05-22 07:17:07+00:00
apps/web/src/state/farms/index.ts,getBoostedFarmsStakeValue,2,2023-05-22 07:17:07+00:00
apps/web/src/state/farms/index.ts,getNormalFarmsStakeValue,2,2023-05-22 07:17:07+00:00
apps/web/src/state/farms/index.ts,serializeLoadingKey,2,2023-05-22 07:17:07+00:00
apps/web/src/state/farms/index.ts,extraReducers,2,2023-05-22 07:17:07+00:00
apps/web/src/state/farms/selectors.ts,(anonymous),10,2023-05-22 07:17:07+00:00
apps/web/src/state/farms/selectors.ts,selectCakeFarm,1,2023-05-22 07:17:07+00:00
apps/web/src/state/farms/selectors.ts,selectFarmByKey,1,2023-05-22 07:17:07+00:00
apps/web/src/state/farms/selectors.ts,makeFarmFromPidSelector,1,2023-05-22 07:17:07+00:00
apps/web/src/state/farms/selectors.ts,makeBusdPriceFromPidSelector,1,2023-05-22 07:17:07+00:00
apps/web/src/state/farms/selectors.ts,makeUserFarmFromPidSelector,1,2023-05-22 07:17:07+00:00
apps/web/src/state/farms/selectors.ts,farmFromLpSymbolSelector,1,2023-05-22 07:17:07+00:00
apps/web/src/state/farms/selectors.ts,makeLpTokenPriceFromLpSymbolSelector,1,2023-05-22 07:17:07+00:00
apps/web/src/state/farms/selectors.ts,farmSelector,1,2023-05-22 07:17:07+00:00
apps/web/src/views/Farms/components/FarmCard/CardHeading.tsx,CardHeading,2,2023-05-22 07:17:07+00:00
apps/web/src/views/Farms/components/FarmTable/Apr.tsx,Apr,1,2023-05-22 07:17:07+00:00
apps/web/src/views/Farms/hooks/useFarmV2Multiplier.ts,(anonymous),1,2023-05-22 07:17:07+00:00
apps/web/src/views/Farms/hooks/useFarmV2Multiplier.ts,useCallback,2,2023-05-22 07:17:07+00:00
apps/web/src/views/Farms/hooks/v3/useFarmV3Multiplier.ts,(anonymous),1,2023-05-22 07:17:07+00:00
apps/web/src/views/Farms/hooks/v3/useFarmV3Multiplier.ts,useCallback,1,2023-05-22 07:17:07+00:00
packages/uikit/src/components/RoiCalculatorModal/RoiCalculatorFooter.tsx,(anonymous),5,2023-05-22 07:17:07+00:00
packages/uikit/src/components/RoiCalculatorModal/RoiCalculatorFooter.tsx,RoiCalculatorFooter,1,2023-05-22 07:17:07+00:00
packages/uikit/src/components/RoiCalculatorModal/RoiCalculatorModal.tsx,?,3,2023-05-22 07:17:07+00:00
packages/uikit/src/components/RoiCalculatorModal/RoiCalculatorModal.tsx,(anonymous),13,2023-05-22 07:17:07+00:00
packages/uikit/src/widgets/Farm/components/FarmMultiplierInfo.tsx,FarmMultiplierInfo,1,2023-05-22 07:17:07+00:00
apps/web/src/utils/wagmi.ts,?,1,2023-05-22 10:51:16+00:00
apps/aptos/state/lists/hooks.ts,sortByListPriority,1,2023-05-23 01:37:00+00:00
apps/aptos/state/lists/hooks.ts,(anonymous),20,2023-05-23 01:37:00+00:00
apps/aptos/state/lists/hooks.ts,>,1,2023-05-23 01:37:00+00:00
apps/aptos/state/lists/hooks.ts,combineTokenMapsWithDefault,1,2023-05-23 01:37:00+00:00
apps/aptos/state/lists/hooks.ts,combineTokenMaps,1,2023-05-23 01:37:00+00:00
apps/aptos/state/lists/hooks.ts,tokenMap,1,2023-05-23 01:37:00+00:00
apps/aptos/state/lists/hooks.ts,useAllLists,1,2023-05-23 01:37:00+00:00
apps/aptos/state/lists/hooks.ts,combineMaps,1,2023-05-23 01:37:00+00:00
apps/aptos/state/lists/hooks.ts,useActiveListUrls,1,2023-05-23 01:37:00+00:00
apps/aptos/state/lists/hooks.ts,useInactiveListUrls,1,2023-05-23 01:37:00+00:00
apps/aptos/state/lists/hooks.ts,useCombinedActiveList,1,2023-05-23 01:37:00+00:00
apps/aptos/state/lists/hooks.ts,useCombinedInactiveList,1,2023-05-23 01:37:00+00:00
apps/aptos/state/lists/hooks.ts,useUnsupportedTokenList,1,2023-05-23 01:37:00+00:00
apps/aptos/state/lists/hooks.ts,useWarningTokenList,1,2023-05-23 01:37:00+00:00
apps/aptos/state/lists/hooks.ts,useIsListActive,1,2023-05-23 01:37:00+00:00
apps/web/src/__tests__/utils/addressHelpers.test.ts,(anonymous),8,2023-05-23 01:37:00+00:00
apps/web/src/state/lists/hooks.ts,sortByListPriority,2,2023-05-23 01:37:00+00:00
apps/web/src/state/lists/hooks.ts,(anonymous),50,2023-05-23 01:37:00+00:00
apps/web/src/state/lists/hooks.ts,>,2,2023-05-23 01:37:00+00:00
apps/web/src/state/lists/hooks.ts,combineTokenMapsWithDefault,2,2023-05-23 01:37:00+00:00
apps/web/src/state/lists/hooks.ts,combineTokenMaps,2,2023-05-23 01:37:00+00:00
apps/web/src/state/lists/hooks.ts,useAllLists,2,2023-05-23 01:37:00+00:00
apps/web/src/state/lists/hooks.ts,combineMaps,2,2023-05-23 01:37:00+00:00
apps/web/src/state/lists/hooks.ts,useActiveListUrls,2,2023-05-23 01:37:00+00:00
apps/web/src/state/lists/hooks.ts,useInactiveListUrls,2,2023-05-23 01:37:00+00:00
apps/web/src/state/lists/hooks.ts,useCombinedActiveList,2,2023-05-23 01:37:00+00:00
apps/web/src/state/lists/hooks.ts,useCombinedInactiveList,2,2023-05-23 01:37:00+00:00
apps/web/src/state/lists/hooks.ts,useUnsupportedTokenList,2,2023-05-23 01:37:00+00:00
apps/web/src/state/lists/hooks.ts,useWarningTokenList,2,2023-05-23 01:37:00+00:00
apps/web/src/state/lists/hooks.ts,useIsListActive,2,2023-05-23 01:37:00+00:00
apps/web/src/state/swap/fetch/fetchBestPriceWithRouter.ts,getBestPriceWithRouter,1,2023-05-23 01:37:00+00:00
apps/web/src/state/swap/fetch/fetchBestPriceWithRouter.ts,(anonymous),1,2023-05-23 01:37:00+00:00
apps/web/src/state/swap/useStableSwapPairs.ts,(anonymous),1,2023-05-23 01:37:00+00:00
apps/web/src/state/swap/useStableSwapPairs.ts,useStableSwapPairs,1,2023-05-23 01:37:00+00:00
apps/web/src/views/Farms/hooks/v3/useFarmV3Actions.tsx,attemptingTxn,5,2023-05-23 01:37:00+00:00
apps/web/src/views/Farms/hooks/v3/useFarmV3Actions.tsx,onUnstake,5,2023-05-23 01:37:00+00:00
apps/web/src/views/Farms/hooks/v3/useFarmV3Actions.tsx,onHarvest,5,2023-05-23 01:37:00+00:00
apps/web/src/views/Farms/hooks/v3/useFarmV3Actions.tsx,(anonymous),85,2023-05-23 01:37:00+00:00
apps/web/src/views/Farms/hooks/v3/useFarmV3Actions.tsx,useFarmsV3BatchHarvest,5,2023-05-23 01:37:00+00:00
apps/web/src/views/Swap/MMLinkPools/components/MMAndAMMDealDisplay.tsx,(anonymous),1,2023-05-23 01:37:00+00:00
apps/web/src/views/Swap/MMLinkPools/hooks/useIsMMTradeBetter.tsx,(anonymous),1,2023-05-23 01:37:00+00:00
apps/web/src/views/Swap/MMLinkPools/hooks/useIsMMTradeBetter.tsx,useIsTradeWithMMBetter,1,2023-05-23 01:37:00+00:00
apps/web/src/views/Swap/MMLinkPools/hooks/useMMTradeInfo.ts,(anonymous),1,2023-05-23 01:37:00+00:00
apps/web/src/views/Swap/MMLinkPools/hooks/useMMTradeInfo.ts,useMMTradeInfo,1,2023-05-23 01:37:00+00:00
apps/web/src/views/Swap/V3Swap/hooks/useSwapCallArguments.ts,(anonymous),2,2023-05-23 01:37:00+00:00
apps/web/src/views/Swap/components/AdvancedSwapDetails.tsx,(anonymous),4,2023-05-23 01:37:00+00:00
apps/web/src/views/Swap/components/RouterViewer.tsx,(anonymous),1,2023-05-23 01:37:00+00:00
packages/aptos-swap-sdk/src/coin.ts,constructor,1,2023-05-23 01:37:00+00:00
packages/aptos-swap-sdk/src/coin.ts,sortsBefore,1,2023-05-23 01:37:00+00:00
packages/aptos-swap-sdk/src/coin.ts,equals,1,2023-05-23 01:37:00+00:00
packages/smart-router/evm/v3-router/schema.ts,(anonymous),2,2023-05-23 01:37:00+00:00
packages/smart-router/evm/v3-router/utils/approveAndCall.ts,encodeApprove,1,2023-05-23 01:37:00+00:00
packages/smart-router/evm/v3-router/utils/multicallExtended.test.ts,(anonymous),5,2023-05-23 01:37:00+00:00
packages/smart-router/legacy-router/getAllCommonPairs.ts,(anonymous),10,2023-05-23 01:37:00+00:00
packages/smart-router/legacy-router/getAllCommonPairs.ts,getAllCommonPairs,1,2023-05-23 01:37:00+00:00
packages/smart-router/legacy-router/getAllCommonPairs.ts,getAllPairCombinations,1,2023-05-23 01:37:00+00:00
packages/smart-router/legacy-router/getBestTradeFromV2.ts,>,4,2023-05-23 01:37:00+00:00
packages/smart-router/legacy-router/getBestTradeFromV2.ts,getAllowedPairs,1,2023-05-23 01:37:00+00:00
packages/smart-router/legacy-router/getStableSwapPairs.ts,(anonymous),2,2023-05-23 01:37:00+00:00
packages/smart-router/legacy-router/getStableSwapPairs.ts,getStableSwapPairs,1,2023-05-23 01:37:00+00:00
packages/smart-router/legacy-router/onchain/getPairs.ts,(anonymous),13,2023-05-23 01:37:00+00:00
packages/smart-router/legacy-router/onchain/getPairs.ts,getPairs,1,2023-05-23 01:37:00+00:00
packages/smart-router/legacy-router/onchain/getPairs.ts,getPairAddress,3,2023-05-23 01:37:00+00:00
packages/smart-router/legacy-router/onchain/getStableSwapFee.ts,getStableSwapFeeCall,2,2023-05-23 01:37:00+00:00
packages/smart-router/legacy-router/onchain/getStableSwapFee.ts,getStableSwapFee,2,2023-05-23 01:37:00+00:00
packages/smart-router/legacy-router/onchain/getStableSwapOutputAmount.ts,getStableSwapOutputAmount,2,2023-05-23 01:37:00+00:00
packages/smart-router/legacy-router/stableSwap.ts,(anonymous),1,2023-05-23 01:37:00+00:00
packages/smart-router/legacy-router/stableSwap.ts,createStableSwapPair,1,2023-05-23 01:37:00+00:00
packages/smart-router/legacy-router/stableSwap.ts,isStableSwapPair,1,2023-05-23 01:37:00+00:00
packages/smart-router/legacy-router/stableSwap.ts,createRouteWithStableSwap,1,2023-05-23 01:37:00+00:00
packages/smart-router/legacy-router/stableSwap.ts,>,1,2023-05-23 01:37:00+00:00
packages/smart-router/legacy-router/stableSwap.ts,getFeePercent,1,2023-05-23 01:37:00+00:00
packages/swap-sdk-core/src/token.ts,constructor,1,2023-05-23 01:37:00+00:00
packages/swap-sdk-core/src/token.ts,equals,1,2023-05-23 01:37:00+00:00
packages/swap-sdk-core/src/token.ts,sortsBefore,1,2023-05-23 01:37:00+00:00
packages/swap-sdk-core/src/token.ts,get wrapped,1,2023-05-23 01:37:00+00:00
packages/swap-sdk-core/src/token.ts,get serialize,1,2023-05-23 01:37:00+00:00
packages/swap-sdk/src/entities/native.ts,constructor,1,2023-05-23 01:37:00+00:00
packages/swap-sdk/src/entities/native.ts,get wrapped,1,2023-05-23 01:37:00+00:00
packages/swap-sdk/src/entities/native.ts,onChain,1,2023-05-23 01:37:00+00:00
packages/swap-sdk/src/entities/native.ts,equals,1,2023-05-23 01:37:00+00:00
packages/swap-sdk/src/entities/token.ts,constructor,1,2023-05-23 01:37:00+00:00
packages/swap-sdk/src/fetcher.ts,invariant,2,2023-05-23 01:37:00+00:00
packages/token-lists/src/wrappedTokenInfo.ts,constructor,1,2023-05-23 01:37:00+00:00
packages/token-lists/src/wrappedTokenInfo.ts,get serialize,1,2023-05-23 01:37:00+00:00
packages/token-lists/src/wrappedTokenInfo.ts,deserializeToken,1,2023-05-23 01:37:00+00:00
packages/v3-sdk/src/masterchefV3.ts,addCallParameters,2,2023-05-23 01:37:00+00:00
packages/v3-sdk/src/multicall.test.ts,(anonymous),5,2023-05-23 01:37:00+00:00
packages/v3-sdk/src/nonfungiblePositionManager.test.ts,(anonymous),29,2023-05-23 01:37:00+00:00
packages/v3-sdk/src/quoter.ts,encodeFunctionData,2,2023-05-23 01:37:00+00:00
packages/v3-sdk/src/staker.test.ts,(anonymous),13,2023-05-23 01:37:00+00:00
packages/v3-sdk/src/utils/computePoolAddress.test.ts,(anonymous),3,2023-05-23 01:37:00+00:00
packages/v3-sdk/src/utils/computePoolAddress.ts,getCreate2Address,1,2023-05-23 01:37:00+00:00
packages/v3-sdk/src/utils/encodeRouteToPath.test.ts,(anonymous),13,2023-05-23 01:37:00+00:00
packages/v3-sdk/src/utils/isSorted.test.ts,(anonymous),23,2023-05-23 01:37:00+00:00
packages/v3-sdk/src/utils/nearestUsableTick.test.ts,(anonymous),17,2023-05-23 01:37:00+00:00
packages/v3-sdk/src/utils/priceTickConversions.test.ts,token,1,2023-05-23 01:37:00+00:00
packages/v3-sdk/src/utils/priceTickConversions.test.ts,(anonymous),25,2023-05-23 01:37:00+00:00
packages/v3-sdk/src/utils/tickList.test.ts,(anonymous),23,2023-05-23 01:37:00+00:00
apps/web/src/components/SearchModal/ImportToken.tsx,tokens,1,2023-05-23 09:47:45+00:00
apps/web/src/components/SearchModal/ImportToken.tsx,getStandard,1,2023-05-23 09:47:45+00:00
apps/web/src/components/SearchModal/ImportToken.tsx,(anonymous),7,2023-05-23 09:47:45+00:00
apps/web/src/components/SearchModal/ImportToken.tsx,standard,1,2023-05-23 09:47:45+00:00
apps/web/src/hooks/useFarm.ts,(anonymous),11,2023-05-23 10:53:13+00:00
apps/web/src/hooks/useFarm.ts,useFarm,3,2023-05-23 10:53:13+00:00
packages/farms/src/apr.ts,isValid,1,2023-05-23 10:53:13+00:00
packages/farms/src/apr.ts,formatNumber,1,2023-05-23 10:53:13+00:00
packages/farms/src/apr.ts,getFarmApr,1,2023-05-23 10:53:13+00:00
packages/farms/src/apr.ts,getPositionFarmApr,1,2023-05-23 10:53:13+00:00
packages/farms/src/apr.ts,getPositionFarmAprFactor,1,2023-05-23 10:53:13+00:00
packages/farms/src/utils.ts,isActiveV3Farm,1,2023-05-23 10:53:13+00:00
packages/uikit/src/widgets/RoiCalculator/FarmingRewardsToggle.tsx,?,1,2023-05-23 10:53:13+00:00
packages/uikit/src/widgets/RoiCalculator/FarmingRewardsToggle.tsx,(anonymous),1,2023-05-23 10:53:13+00:00
apps/aptos/components/SearchModal/ManageLists.tsx,ListRow,1,2023-05-24 03:34:41+00:00
apps/aptos/components/SearchModal/ManageLists.tsx,listVersionLabel,1,2023-05-24 03:34:41+00:00
apps/web/src/components/SearchModal/ManageLists.tsx,(anonymous),14,2023-05-24 03:34:41+00:00
apps/web/src/components/SearchModal/ManageLists.tsx,ListRow,1,2023-05-24 03:34:41+00:00
apps/web/src/components/SearchModal/ManageLists.tsx,listVersionLabel,1,2023-05-24 03:34:41+00:00
apps/web/src/views/Ifos/components/IfoFoldableCard/index.tsx,(anonymous),36,2023-05-24 03:34:41+00:00
apps/web/src/views/Ifos/components/IfoVesting/VestingPeriod/Info.tsx,poolId,1,2023-05-24 03:34:41+00:00
apps/web/src/views/Ifos/components/IfoVesting/VestingPeriod/Info.tsx,(anonymous),8,2023-05-24 03:34:41+00:00
packages/farms/src/fetchFarmsV3.ts,fetchTokenUSDValues,4,2023-05-25 01:37:35+00:00
apps/web/src/quote-worker.ts,fetchWithLogging,3,2023-05-25 04:09:29+00:00
apps/web/src/views/V3Info/data/token/priceData.ts,HOUR_PRICE_MIN,1,2023-05-26 04:04:57+00:00
apps/web/src/views/V3Info/data/token/priceData.ts,HOUR_PRICE_MAX,1,2023-05-26 04:04:57+00:00
apis/farms/src/handler.ts,getFarmCakeRewardApr,1,2023-05-29 01:15:55+00:00
apis/farms/src/provider.ts,(anonymous),1,2023-05-29 01:15:55+00:00
apis/farms/src/provider.ts,viemProviders,1,2023-05-29 01:15:55+00:00
apis/farms/src/v3.ts,Number,2,2023-05-29 01:15:55+00:00
apps/aptos/config/constants/farms/1.ts,(anonymous),1,2023-05-29 01:15:55+00:00
apps/aptos/config/constants/farms/2.ts,(anonymous),1,2023-05-29 01:15:55+00:00
apps/web/sentry.client.config.js,isUserRejected,2,2023-05-29 01:15:55+00:00
apps/web/sentry.client.config.js,beforeSend,2,2023-05-29 01:15:55+00:00
apps/web/src/__tests__/state/predictions/helpers.test.ts,(anonymous),18,2023-05-29 01:15:55+00:00
apps/web/src/components/Menu/UserMenu/WalletUserMenuItem.tsx,isWrongNetwork,1,2023-05-29 01:15:55+00:00
apps/web/src/components/Menu/UserMenu/WalletUserMenuItem.tsx,WalletUserMenuItem,1,2023-05-29 01:15:55+00:00
apps/web/src/components/Menu/hooks/useCompetitionStatus.ts,(anonymous),2,2023-05-29 01:15:55+00:00
apps/web/src/components/Menu/hooks/useCompetitionStatus.ts,useCompetitionStatus,1,2023-05-29 01:15:55+00:00
apps/web/src/components/Menu/hooks/usePotteryStatus.ts,(anonymous),1,2023-05-29 01:15:55+00:00
apps/web/src/components/Menu/hooks/usePotteryStatus.ts,usePotteryStatus,1,2023-05-29 01:15:55+00:00
apps/web/src/config/__tests__/farms.test.ts,(anonymous),15,2023-05-29 01:15:55+00:00
apps/web/src/config/__tests__/farms.test.ts,getDuplicates,1,2023-05-29 01:15:55+00:00
apps/web/src/config/__tests__/tokens.test.ts,(anonymous),8,2023-05-29 01:15:55+00:00
apps/web/src/global.d.ts,(anonymous),2,2023-05-29 01:15:55+00:00
apps/web/src/global.d.ts,bnbSign?,2,2023-05-29 01:15:55+00:00
apps/web/src/hooks/Tokens.ts,Boolean,3,2023-05-29 01:15:55+00:00
apps/web/src/hooks/limitOrders/useGelatoLimitOrdersLib.ts,(anonymous),3,2023-05-29 01:15:55+00:00
apps/web/src/hooks/limitOrders/useGelatoLimitOrdersLib.ts,useGelatoLimitOrdersLib,1,2023-05-29 01:15:55+00:00
apps/web/src/hooks/useAccountEventListener.ts,(anonymous),6,2023-05-29 01:15:55+00:00
apps/web/src/hooks/useAccountEventListener.ts,handleUpdateEvent,2,2023-05-29 01:15:55+00:00
apps/web/src/hooks/useAccountEventListener.ts,handleDeactiveEvent,2,2023-05-29 01:15:55+00:00
apps/web/src/hooks/useAccountEventListener.ts,useAccountEventListener,2,2023-05-29 01:15:55+00:00
apps/web/src/hooks/useActiveIfoWithBlocks.ts,(anonymous),2,2023-05-29 01:15:55+00:00
apps/web/src/hooks/useActiveIfoWithBlocks.ts,useActiveIfoWithBlocks,1,2023-05-29 01:15:55+00:00
apps/web/src/hooks/useApproveCallback.ts,(anonymous),16,2023-05-29 01:15:55+00:00
apps/web/src/hooks/useApproveCallback.ts,calculateGasMargin,2,2023-05-29 01:15:55+00:00
apps/web/src/hooks/useApproveCallback.ts,useApproveCallbackFromTrade,2,2023-05-29 01:15:55+00:00
apps/web/src/hooks/useApproveCallback.ts,useApproveCallbackFromAmount,2,2023-05-29 01:15:55+00:00
apps/web/src/hooks/useApproveCallback.ts,useApproveCallbackFromInputCurrencyAmount,2,2023-05-29 01:15:55+00:00
apps/web/src/hooks/useApproveConfirmTransaction.tsx,reducer,1,2023-05-29 01:15:55+00:00
apps/web/src/hooks/useApproveConfirmTransaction.tsx,onRequiresApproval,1,2023-05-29 01:15:55+00:00
apps/web/src/hooks/useApproveConfirmTransaction.tsx,onApprove,1,2023-05-29 01:15:55+00:00
apps/web/src/hooks/useApproveConfirmTransaction.tsx,onConfirm,1,2023-05-29 01:15:55+00:00
apps/web/src/hooks/useApproveConfirmTransaction.tsx,onSuccess,1,2023-05-29 01:15:55+00:00
apps/web/src/hooks/useApproveConfirmTransaction.tsx,?,1,2023-05-29 01:15:55+00:00
apps/web/src/hooks/useApproveConfirmTransaction.tsx,(anonymous),6,2023-05-29 01:15:55+00:00
apps/web/src/hooks/useApproveConfirmTransaction.tsx,useApproveConfirmTransaction,1,2023-05-29 01:15:55+00:00
apps/web/src/hooks/useAuth.tsx,(anonymous),3,2023-05-29 01:15:55+00:00
apps/web/src/hooks/useAuth.tsx,useAuth,1,2023-05-29 01:15:55+00:00
apps/web/src/hooks/useBestAMMTrade.ts,gasPrice,10,2023-05-29 01:15:55+00:00
apps/web/src/hooks/useCakeApprovalStatus.ts,Boolean,1,2023-05-29 01:15:55+00:00
apps/web/src/hooks/useCakeApprove.tsx,(anonymous),2,2023-05-29 01:15:55+00:00
apps/web/src/hooks/useCakeApprove.tsx,useCakeApprove,1,2023-05-29 01:15:55+00:00
apps/web/src/hooks/useCatchTxError.tsx,parseError,1,2023-05-29 01:15:55+00:00
apps/web/src/hooks/useContract.ts,useCake,9,2023-05-29 01:15:55+00:00
apps/web/src/hooks/useContract.ts,useErc721CollectionContract,9,2023-05-29 01:15:55+00:00
apps/web/src/hooks/useContract.ts,useInfoStableSwapContract,9,2023-05-29 01:15:55+00:00
apps/web/src/hooks/useGetBlockCountdown.ts,(anonymous),4,2023-05-29 01:15:55+00:00
apps/web/src/hooks/useGetBlockCountdown.ts,startCountdown,1,2023-05-29 01:15:55+00:00
