Unnamed: 0,hash,date,files,deletions,insertions,lines,is_reverted
1777,c80c7604f2b8cb9bfd97279a67a4608113ba0293,2023-11-30 04:07:03+00:00,2,12,19,31,False
1779,cc75d613d0398a26725b7cb41b3584b04ab39ae7,2023-11-30 06:19:37+00:00,1,5,12,17,False
1780,8c57b47a99d18ff0ef75b0b8623846a12db97ac3,2023-11-30 06:20:50+00:00,1,3,2,5,False
1787,b51e6cbfa9ce18f7d23bbc6a0f1e65299e0dea44,2023-12-01 08:33:25+00:00,1,0,1,1,False
1793,cd05c8ea62a9559b08aa1a7443a9c21bb4d39934,2023-12-02 15:36:13+00:00,1,5,35,40,False
1801,ee44a0ec8f816f936d693d5058a7427a7de1bdc5,2023-12-04 12:29:08+00:00,1,9,9,18,False
1802,4e6c1ec9f593573c5a92df1655bd290216ca333c,2023-12-04 13:19:17+00:00,2,2,17,19,False
1806,3d1414eefc7de46a561c9fe3187c010ef303b378,2023-12-05 02:46:46+00:00,3,23,59,82,False
1814,362e64ef2d6a102175b587b0acc255d01488b666,2023-12-06 10:19:25+00:00,3,0,20,20,False
1818,409ef8a2cb7af8c4ba5742e85dfbe9706b9f9bef,2023-12-07 02:36:07+00:00,5,41,63,104,False
1824,6098ca93fbaaadf884a5f76134ab266176b719d1,2023-12-08 04:58:11+00:00,1,4,6,10,False
1825,f1211bf565e96728699143dbe5ac57368386b1b7,2023-12-08 07:52:43+00:00,1,1,1,2,False
1827,6e82f1c46ee60f3e66dfc94e0ad1ddc0429e5d44,2023-12-08 08:22:16+00:00,4,30,32,62,False
1829,9a935d8cb873411dac7d94ab31ba5a1853fe3548,2023-12-08 11:46:01+00:00,1,7,7,14,False
1831,cf6ea6af47a46239ad74c9877864dc1483d1e970,2023-12-12 02:51:10+00:00,1,1,0,1,False
1833,7648f51dd94ea24948f60e4c5e97620cb592369b,2023-12-12 03:14:53+00:00,1,2,2,4,False
1835,be872b73c4c494ee64acb317632a915eb8c2fc80,2023-12-12 06:50:06+00:00,1,3,11,14,False
1836,0ed519bc03143a861f3915bfab2808a09c8832a2,2023-12-12 06:58:42+00:00,1,3,3,6,False
1837,fc673547c9708a4cad118776b859dbc9d72c3694,2023-12-12 10:53:49+00:00,2,1,17,18,False
1840,ada37cc08fb8c64fa2384ab03f156ab7319b0750,2023-12-12 12:24:23+00:00,1,0,38,38,False
1841,f47866c568916644a9afd06cd3e2ab4f5158b00f,2023-12-12 13:21:04+00:00,4,13,24,37,False
1848,41fd3c9cfe2a5d6c323fb430e1aa4dbcc95aac4e,2023-12-13 16:01:18+00:00,3,17,55,72,False
1851,fb014c1e9a45df237c05797312063a99a5135699,2023-12-14 04:52:47+00:00,2,2,2,4,False
1852,b9d919aeed2353789fc5bc52257d4e0c85ec4715,2023-12-14 06:45:30+00:00,2,9,14,23,False
1857,4237bb3f27f46c248c24eb855448b6d3cc282b50,2023-12-14 08:41:14+00:00,2,0,30,30,False
1862,7313dafb200d8b46465ba6b1b82d95417dd6cd85,2023-12-14 14:38:26+00:00,3,4,26,30,False
1866,eed44b2d2aa9f2174f898be0c4e459e17b0bd883,2023-12-15 02:49:56+00:00,5,33,55,88,False
1868,013e642c96701da140d9c26d8deb12723b63124b,2023-12-15 09:57:29+00:00,2,7,12,19,False
1870,35fc5fbcc941205099498932b5e683102d2945ad,2023-12-18 05:37:15+00:00,2,0,18,18,False
1873,5df34e566f21c315e63d44860b7f51c56cdb4a18,2023-12-18 05:49:48+00:00,5,5,5,10,False
1874,ad34577c1766fa2cf04f931cf6cc25f2e1a50a0c,2023-12-18 07:23:32+00:00,5,22,28,50,False
1876,5b17628332e3f5e71e424b9df513ee169d4d71cf,2023-12-18 07:29:31+00:00,1,20,22,42,False
1877,fda26caecc24c3818d5059e254e15ebc640e10c1,2023-12-18 07:30:21+00:00,2,10,16,26,False
1881,321d05f50a9d07b6b570d4388c6ccd2bb3a11c82,2023-12-18 12:45:57+00:00,5,6,29,35,False
1882,b0c15f8634bdf2bf93fee8d0f3e6461974c6ba63,2023-12-18 12:53:34+00:00,1,1,1,2,False
1884,3c9356052498c99a1331aaef959bd031d86c8438,2023-12-18 16:59:43+00:00,1,0,5,5,False
1889,c66e3a0be58fa29cf8fdb73008818f363fc256bc,2023-12-19 02:31:54+00:00,5,17,17,34,False
1890,c5d075eb5be8f8ed36bcf85d7aae9f8c4f3e27a3,2023-12-19 02:38:23+00:00,1,2,0,2,False
1891,2828771702193bed3b3d7afbf829f3e614c20b2c,2023-12-19 05:01:47+00:00,3,37,66,103,False
1892,b434a4faff7f3dd21c56f685abb1908c1163f4de,2023-12-19 06:24:31+00:00,3,1,23,24,False
1893,0ab31e155d594ead34af4a7eb2177a67ec7f005c,2023-12-19 06:38:23+00:00,1,3,3,6,False
1895,05df3ae220d0ab42310f884cfdbc427f93693bd1,2023-12-19 07:13:42+00:00,2,30,39,69,False
1896,0eb758f0142fecf0246d52ee560771e306be154e,2023-12-19 11:47:12+00:00,1,0,19,19,False
1897,40fe6fb7de804cf199e21c73c945cbc79020188e,2023-12-19 14:04:11+00:00,1,1,1,2,False
1898,e8413760707dd1fd04a1eff3fac9ea7469d9c7e6,2023-12-19 17:06:56+00:00,2,10,37,47,False
1926,11e87b67e123d56e5afe3200790700eced5bfee7,2023-12-22 06:48:14+00:00,12,56,87,143,False
1927,c656f19923eb873f5883d8bc359ac259053413c0,2023-12-22 06:48:34+00:00,10,39,133,172,False
2040,488e08ac50285e0efbeb6588184cd598be0b48fd,2024-01-09 04:05:32+00:00,3,45,50,95,False
2043,efa27e63fc5c85714a5ba8dc2b9420072465d979,2024-01-09 12:26:31+00:00,5,14,27,41,False
2143,aac9d3bc26d18b4f60a760729711c7805906fbec,2024-01-24 06:22:16+00:00,1,13,22,35,False
