hash,date,files,deletions,insertions,lines,is_reverted,failed_pipeline,changes_in_30_days,duplication_percentage
ac193da3e0fb70ab29d6005828895b82b9d492a3,2023-11-10 09:25:09+00:00,0,0,0,0,0,False,0,0.0
cf0b6a4e1b5a095b595b45b1e1cbdf556afc41f4,2023-11-13 07:41:21+00:00,1,1,1,2,0,False,0,0.0
b7113f38f2049f548c894e5801688dc049f6a3d9,2023-11-13 07:41:41+00:00,2,104,104,208,0,False,0,0.0
7a8eb829383be20660a3b9525dfd01a13c34d618,2023-11-13 10:39:55+00:00,2,14,19,33,0,False,19,0.0
c48dc81e178c4eb8feaf7b671c56badf69b3b16a,2023-11-14 01:02:08+00:00,2,152,152,304,0,False,0,0.0
a2d78bf1bad62d610b51ae2b8c7e71abd9cb4efb,2023-11-14 01:02:28+00:00,2,105,105,210,0,False,0,0.0
127b1dfa94cd837143beee908ebce2af4f0be8e0,2023-11-14 03:53:48+00:00,7,9,27,36,0,False,0,0.0
e2619eb8a33663735f63a6eb180b749b3826c4cf,2023-11-14 03:54:25+00:00,2,13,13,26,0,False,0,0.0
67e378a5182a529398d833c9f60c59e871c495ad,2023-11-15 02:28:46+00:00,2,150,150,300,0,False,0,0.0
2d456e549a1c496171c914f51f73eadb02f1c84d,2023-11-15 02:29:06+00:00,2,105,105,210,0,False,0,0.0
69bc6e461469496495aef944fe8a46073123cff1,2023-11-16 02:32:18+00:00,2,149,149,298,0,False,0,0.0
096563d29e62547a7af915c2c7faf24a716a4c73,2023-11-16 02:32:39+00:00,2,105,105,210,0,False,0,0.0
29f147ee875a04f159013386c3a2516c821c473c,2023-11-17 02:52:39+00:00,2,152,152,304,0,False,0,0.0
bc7bccee6f2f038419363380ad4bbf336aeddcfb,2023-11-17 02:53:01+00:00,2,104,104,208,0,False,0,0.0
d48fffbd04a5e2e181222e8629b6d802edc2f8f2,2023-11-19 11:33:40+00:00,2,150,150,300,0,False,0,0.0
a2759a28284926193b88e966ca6714a5e8a6c187,2023-11-19 11:34:12+00:00,2,103,103,206,0,False,0,0.0
23730c9d0975728d44bc45e3daa38150188a1b6a,2023-11-20 00:00:21+00:00,2,150,150,300,0,False,0,0.0
8f5c76e7ca5ad5044fa056972c0dc1751c6dd9e2,2023-11-20 00:01:00+00:00,2,105,105,210,0,False,0,0.0
7eed0dfb7eb9425bf9fa3a9945256b26276d79e2,2023-11-20 03:54:09+00:00,5,7,15,22,0,False,0,0.0
04317be3a78e33b1d7aa65af9a0414774bdae592,2023-11-21 02:17:04+00:00,2,105,105,210,0,False,0,0.0
8398ef6d10519e490ab9879235cfde18dbf30e26,2023-11-21 02:17:21+00:00,2,146,146,292,0,False,0,0.0
1beabd2d7e059694b493e3d8931039148d8fe4ef,2023-11-22 01:37:37+00:00,7,8,22,30,0,False,0,0.0
94070623ff42e77ee0b31acbc326af6790ed858a,2023-11-22 01:38:20+00:00,2,150,150,300,0,False,0,0.0
309a3c99857128eb69da8f6fd8c6ba0813ca4502,2023-11-22 01:38:58+00:00,2,103,103,206,0,False,0,0.0
88dde9a4dde818bb588f7940b857e11c93bfacca,2023-11-22 23:17:45+00:00,2,3,7,10,0,False,4,0.0
f5689bc769bc605a4f516ffecf34fe936417024e,2023-11-23 02:00:34+00:00,2,151,151,302,0,False,0,0.0
f8caf2b3f233da450ab392510d5249d826945e43,2023-11-23 02:01:59+00:00,2,105,105,210,0,False,0,0.0
be74f8b0de5a7504d2caabed5f48aad6fc35759e,2023-11-24 00:46:35+00:00,7,13,16,29,0,False,48,0.0
e49e9904d4ddc2a7d2d5dcfe2b77a974997ee3ae,2023-11-24 00:47:21+00:00,2,149,149,298,0,False,0,0.0
01459750d29357a60066d81f1e3026cf6abaadb8,2023-11-24 00:47:31+00:00,2,103,103,206,0,False,0,0.0
e0d45534dc7be3605052d4902bf927aef29bf7d7,2023-11-24 00:48:30+00:00,3,38,47,85,0,False,16,0.0
6c69c47b614718372e6491e880d82ac63638c6a8,2023-11-24 01:32:14+00:00,0,0,0,0,0,False,0,0.0
01202ed16116acca41d4964973fb3ce748716a10,2023-11-24 05:38:00+00:00,5,7,15,22,0,False,0,0.0
15058d7cfbdef729049d1c76ca8eb1f7331fc288,2023-11-27 02:38:38+00:00,2,153,153,306,0,False,0,0.0
310c4239f958473eb778ee8d215f32085372a78b,2023-11-27 02:38:58+00:00,2,105,105,210,0,False,0,0.0
626fc9b31903d88ab7e1eb945701dd76a261af3d,2023-11-27 11:48:39+00:00,5,7,15,22,0,False,0,0.0
9473b62fb7db20b873bdff3e59121e76ca854469,2023-11-27 15:00:48+00:00,5,19,25,44,0,False,39,0.0
09b572efe3ed7bd7329c0fb2611a8fd3cd02b64f,2023-11-28 02:57:57+00:00,2,104,104,208,0,False,0,0.0
c425f9f7d21c948740b46606a22007a1c5d9258c,2023-11-28 02:58:08+00:00,2,150,150,300,0,False,0,0.0
b16ad558ac4574b8754b1ca978c46108fdf1e74b,2023-11-29 02:46:30+00:00,2,145,145,290,0,False,0,0.0
231b7990a586d2c7ec7119dfaef42026f8d84529,2023-11-29 02:46:49+00:00,2,104,104,208,0,False,0,0.0
b26257492817795ce98da1f281a0f6c65ae6995f,2023-11-29 06:45:01+00:00,1,5,5,10,0,False,12,0.0
e10c64491dc8e141db80b6340aa2dc44befea5bb,2023-11-30 03:37:59+00:00,2,151,151,302,0,False,0,0.0
b0f5a788d52f277eb792b65f2a33806dfe46f41a,2023-11-30 03:38:10+00:00,2,104,104,208,0,False,0,0.0
d46025b822a3a6c779c49b77bbbcd77cb5b99c36,2023-11-30 04:29:41+00:00,2,11,11,22,0,False,0,0.0
57490c46507f5bf2f8a1dca2cae704afb88dcb43,2023-11-30 12:44:41+00:00,1,6,0,6,0,False,4,0.0
a79b1237eebcd048e94585e2765ae508336feb31,2023-12-01 02:35:34+00:00,2,146,146,292,0,False,0,0.0
72efa6d108dafc3059f6c5ab295920dac10e1d86,2023-12-01 02:35:53+00:00,2,104,104,208,0,False,0,0.0
3a8a6fd6c6ac0109107f89154c8935220f80f502,2023-12-01 05:53:34+00:00,2,18,18,36,0,False,0,0.0
1df5ce74731df208a8a8c3314abb1725b1998f3a,2023-12-02 15:04:02+00:00,2,147,147,294,0,False,0,0.0
32cc94304a7a42f2b598de8b6289a507865e2050,2023-12-02 15:04:23+00:00,2,107,107,214,0,False,0,0.0
02787a971a378f5b7b8acce20ab42ab3f7aec014,2023-12-04 03:00:45+00:00,1,4,4,8,0,False,1,0.0
a1447c27aa8cb5d8fd88106dd9b606dcb3eedef5,2023-12-04 03:13:06+00:00,2,150,150,300,0,False,0,0.0
7f7cd25de38a89308a67568ab5c1943bbad3e92f,2023-12-04 03:13:24+00:00,2,110,110,220,0,False,0,0.0
f13f0e15ff1b035a04289e3c6798915b0f5546b2,2023-12-04 03:13:41+00:00,2,48,48,96,0,False,0,0.0
e867cc5d80e2e36cf8ff3e353dcf6ba48d3abe68,2023-12-04 03:22:36+00:00,0,0,0,0,0,False,0,0.0
3a0183eefa65cfb10f93068d05be4bd1bd437c67,2023-12-05 02:44:49+00:00,2,151,151,302,0,False,0,0.0
94858806e4aa00748c72384ad4d82de51edd466c,2023-12-05 02:45:09+00:00,2,109,109,218,0,False,0,0.0
c1e29e8c78b86f135e892461eea0b9c71a874e4c,2023-12-06 03:05:55+00:00,2,146,146,292,0,False,0,0.0
4fd9fe178c065a66dd5cb6be991f6c4e91951ed1,2023-12-06 03:06:14+00:00,2,107,107,214,0,False,0,0.0
b29d54ec4c30a4f787967fe473972fb1baf2ef86,2023-12-06 03:51:14+00:00,2,3,3,6,0,False,6,0.0
9451be89347d993c8fd9958a04ff8b38acccf070,2023-12-06 03:51:32+00:00,2,20,20,40,0,False,0,0.0
a152dafa7d177d993642de4c6a0797fa7bbf525c,2023-12-06 05:25:04+00:00,1,2,2,4,0,False,29,0.0
422a2df91989568479fc77a2b24eac387478b6f3,2023-12-07 02:27:47+00:00,2,110,110,220,0,False,0,0.0
39d10d4778793e655ccfe29cda525306ce685c4b,2023-12-07 02:35:53+00:00,2,146,146,292,0,False,0,0.0
fe26339317b075cb632e88fdb40862b7b3a21a57,2023-12-07 12:54:18+00:00,6,31,132,163,0,False,62,0.0
58b69798f307aa3647f6ffd7c4effa48ca32e383,2023-12-08 02:13:01+00:00,2,109,109,218,0,False,0,0.0
fb421705a5e7d58eee9df3b419f80369ed9e94fb,2023-12-08 02:29:21+00:00,2,147,147,294,0,False,0,0.0
b4136ea15c4da148493fe3fee1a8581bf766aa31,2023-12-12 10:56:00+00:00,2,152,152,304,0,False,0,0.0
de92158555a3c767ba4f5afbd65d8a62a12a8e90,2023-12-12 10:56:19+00:00,2,110,110,220,0,False,0,0.0
38af276c8c7f313a6f88e2a1a4fbbd8a0f6b5124,2023-12-12 13:37:23+00:00,1,0,49,49,0,False,0,0.0
a90ac98d2313176b04570ca7608c2e9c0ba952ed,2023-12-12 13:43:40+00:00,5,64,104,168,0,False,63,0.0
edf6b7e7b6814ef72fc92855f372b84b53f27490,2023-12-13 01:49:10+00:00,2,147,147,294,0,False,0,0.0
20e76b054464e9495f06517e8305e0a32d13e7ad,2023-12-13 01:49:29+00:00,1,16,16,32,0,False,0,0.0
3c96155aaf7ba1265c703557e5b2a02668cf377c,2023-12-13 08:45:20+00:00,2,2,2,4,0,False,0,0.0
63a28d899f6d67bfc329c798842aa23c5725a684,2023-12-14 01:35:20+00:00,2,109,109,218,0,False,0,0.0
df1d9705b8e0e9324540bd0ab09f55e5aa70b1a3,2023-12-14 06:56:17+00:00,5,7,15,22,0,False,0,0.0
62d80b9dcdb83ef731234b4b5975e113e23ba902,2023-12-14 14:04:42+00:00,2,16,14,30,0,False,19,0.0
f88d9d57cc375a4f2c9fac8ddd0071ec34369db2,2023-12-14 14:55:07+00:00,1,0,70,70,0,False,0,0.0
2fdcdf44212ac903529e5f335cdb45fd8dbab6eb,2023-12-15 02:38:23+00:00,2,151,151,302,0,False,0,0.0
a3caad378ac5abbac4b06b4df76806326e28440d,2023-12-15 02:48:14+00:00,2,109,109,218,0,False,0,0.0
439dce1285088eafba517718d6bc6ed71efacf1b,2023-12-15 03:37:13+00:00,3,6,7,13,0,False,0,0.0
614c794d310f162c4a9087df632e3507579fdde0,2023-12-18 05:37:38+00:00,2,153,153,306,0,False,0,0.0
25f243e8b0e6c96b117098ff47942c789ad1aadc,2023-12-18 05:38:11+00:00,2,109,109,218,0,False,0,0.0
d7bf02ea60f3c4a4edd4122d55903f51e40a4b61,2023-12-18 08:34:57+00:00,2,14,16,30,0,False,19,0.0
4ad4d1ff07bda7dba3b7c20619fc328bb7f6df20,2023-12-19 02:16:51+00:00,2,108,108,216,0,False,0,0.0
b45ba6da408fc3161e1a5ef60e5edecd801fdb5f,2023-12-19 02:17:37+00:00,2,150,150,300,0,False,0,0.0
d184f4dc70633c8bed9aa954fa637ff82a51464e,2023-12-19 02:31:25+00:00,7,8,23,31,0,False,0,0.0
ab3b04d46215ddb16f286c8dcadf7194eaa26e37,2023-12-19 07:00:13+00:00,0,0,0,0,0,False,0,0.0
552f373005d4969ce109e8ad8d3803f4ffe90535,2023-12-20 03:11:53+00:00,2,148,148,296,0,False,0,0.0
c4e354f5079cc0894f8053d1778dc11b8c9b7649,2023-12-20 03:12:05+00:00,2,108,108,216,0,False,0,0.0
21938402cfdb5c08fe95b7ad2e82b7689ca4c4e5,2023-12-20 03:38:16+00:00,4,0,51,51,0,False,2,0.0
72a60f1b60fd57ad0cb22c7ff3e571bedc188353,2023-12-20 04:30:08+00:00,3,10,27,37,0,False,32,0.0
6d933be53a0d4e66b707185bdb3250b022610bed,2023-12-20 06:41:52+00:00,1,0,50,50,0,False,0,0.0
a6a2d7ece27a5de17c5ad2f8ffab053d0d6b16a4,2023-12-20 09:39:28+00:00,3,0,42,42,0,False,1,0.0
fda839be4d42df50e6bafb655f8a0ac52788dcd6,2023-12-20 12:20:20+00:00,1,1,1,2,0,False,2,0.0
ac2a980e739dcd5a137b1f504d7e1399066ff4a3,2023-12-20 12:34:42+00:00,2,11,19,30,0,False,0,0.0
3b2d366d7ade5e1e26f9f7cd10d45e7d59f6a2d4,2023-12-21 02:51:51+00:00,2,149,149,298,0,False,0,0.0
94ed7c438ff0f2c9ac7260501da708ab6ff01930,2023-12-21 02:52:07+00:00,2,108,108,216,0,False,0,0.0
7ce578f51c520c6721df8bfc100a3220203ccf88,2023-12-21 06:45:25+00:00,3,12,28,40,0,False,4,0.0
46bf4ac3a5f13f6c120ad5cc8a52939a807d3765,2023-12-21 07:20:30+00:00,5,7,15,22,0,False,0,0.0
b2ed21259d7256961ea5859cfbaa762490417627,2023-12-21 07:21:28+00:00,1,8,8,16,0,False,0,0.0
6b30354d700aa0c3f8b830571107d2bbc071d7bd,2023-12-22 00:42:52+00:00,2,104,104,208,0,False,0,0.0
17530142bcfcfff3c84d22919b06318377a3b6bf,2023-12-22 00:43:08+00:00,2,149,149,298,0,False,0,0.0
14df801132dd34a57391c6941ea0b89b2fb566c9,2023-12-22 02:30:20+00:00,5,7,15,22,0,False,0,0.0
9dc6e23af73b93aa4ae3b1ba88439e77f402ee9b,2023-12-22 03:49:22+00:00,5,7,15,22,0,False,0,0.0
291979e0265f6432d615d897af87bdedcb94b835,2023-12-22 04:09:58+00:00,3,0,119,119,0,False,2,0.0
c5f99b816aa82258de32f2f94ea7f569ff068698,2023-12-22 07:26:26+00:00,1,4,5,9,0,False,5,0.0
4857e8e2d7ea8aed8b0d67d154aace80de1cdc7c,2023-12-22 08:44:28+00:00,3,6,8,14,0,False,5,0.0
76b1e3aa1cfbbcbdad862bf50db3addee664321a,2023-12-22 10:27:18+00:00,2,2,2,4,0,False,1,0.0
6ad3b67188a5e22a8831dc9ca92d21fc31001189,2023-12-22 12:24:28+00:00,2,15,42,57,0,False,17,0.0
7cab10256f09b5c8d82d525471f948fc1baf12b8,2023-12-22 12:53:47+00:00,2,32,5,37,0,False,4,0.0
67f1dc854cd334989bf3ee942649f52409ab2b9b,2023-12-23 00:59:16+00:00,1,1,1,2,0,False,0,0.0
50cd4436a17e13612cb2bcb022af25e34932a470,2023-12-25 00:03:19+00:00,2,153,153,306,0,False,0,0.0
a5b0bb6c449c7674dfa877fd98fb67390b9bf373,2023-12-25 03:05:18+00:00,1,34,34,68,0,False,0,0.0
a1ec12d307e4b2e66188ecb643b33dba6ef18622,2023-12-25 05:16:52+00:00,2,105,105,210,0,False,0,0.0
b69b10baec8b595081950ad4e99a243f9e2a1e48,2023-12-25 05:20:21+00:00,2,17,4,21,0,False,15,0.0
7bf73e64453f3c79fd32e647c991a6b508f136ef,2023-12-25 06:24:59+00:00,2,6,18,24,0,False,2,0.0
054c7fcf03a855d4bcea44241e89ef4a09a4a81f,2023-12-25 07:15:25+00:00,4,17,6,23,0,False,2,0.0
d0218e3a2305a5ab83a1f923e88d2f92934a8978,2023-12-25 07:54:24+00:00,1,9,24,33,0,False,0,0.0
ff9f301ee2f3d5e607f1e8f999b83aa6aeb3f83a,2023-12-25 08:26:27+00:00,1,10,0,10,0,False,0,0.0
41ad009ff71dda6428ca7d4061a8b5a970a98c76,2023-12-25 13:31:05+00:00,1,0,105,105,0,False,0,0.0
e040970e5f2d5a9b4e37eeb33e93101547c9a352,2023-12-25 14:07:02+00:00,1,5,12,17,0,False,4,0.0
cf3046c803649c9eb93a2a595135248d97be6fd4,2023-12-25 14:16:22+00:00,2,0,15,15,0,False,1,0.0
ce3273701cda0406b7cd4e14bcf4fe1f1c6479b1,2023-12-26 00:40:57+00:00,1,39,43,82,0,False,11,0.0
fd7945bb42747cc40ab3b3b51d0219ac40e4ee0a,2023-12-26 02:30:09+00:00,2,104,104,208,0,False,0,0.0
9378499e01150d45db18984ec20dbed4130d9499,2023-12-26 02:30:27+00:00,2,151,151,302,0,False,0,0.0
b7e246cc133505f5748abe50f1d8b35330be5eb2,2023-12-26 03:47:49+00:00,2,2,2,4,0,False,34,0.0
845f3d67a2e98a6ac679865cb83ba07e22b32156,2023-12-26 04:00:32+00:00,7,74,122,196,0,False,42,0.0
048bd548c62447e8b0ca702efa3391f8ee8d7767,2023-12-26 08:06:58+00:00,1,1,1,2,0,False,0,0.0
85392364ea29042fe345d5ea8eea757c2a33e900,2023-12-26 09:29:54+00:00,1,3,3,6,0,False,1,0.0
518a2a39c30beaf023c7763d232fffbd79896de6,2023-12-26 09:40:36+00:00,1,35,75,110,0,False,0,0.0
db4a3f93ce6f0a86d2aca75e8e4b014b00246adc,2023-12-26 10:00:52+00:00,6,8,8,16,0,False,0,0.0
ff4f6fe912b2cd70e5486b44a59cd8e5588abc3f,2023-12-26 10:06:25+00:00,1,1,1,2,0,False,0,0.0
5a5566cfd8464681633e798544ea9a5deba17fe8,2023-12-26 12:21:48+00:00,1,0,18,18,0,False,0,0.0
a0b374d31e7c95ecc120a28082dff8924bafbd6b,2023-12-26 13:06:43+00:00,2,0,15,15,0,False,1,0.0
7eb7d516aa8721b804f5fcb19f78617c2b23efdc,2023-12-27 00:27:03+00:00,2,104,114,218,0,False,0,0.0
55d301139605f421f19546c34c72cb11b032804e,2023-12-27 00:27:20+00:00,2,151,151,302,0,False,0,0.0
4671fa01abb47c7d627d35afe04b59024a02e8c4,2023-12-27 03:56:03+00:00,1,1,1,2,0,False,1,0.0
5cac93b2e964f4602e610b3866c5fffc691994f5,2023-12-27 05:08:59+00:00,1,0,1,1,0,False,22,0.0
2ca8a0aec0856241a9d5a5373fd4d99fe6607019,2023-12-27 05:44:23+00:00,1,10,3,13,0,False,50,0.0
ad5b0d80ae03cae572383a3c6aeddc9a92e49491,2023-12-27 09:35:09+00:00,1,2,2,4,0,False,1,0.0
6f6474e8b473be198a17977487bcddb450902c3e,2023-12-27 09:41:05+00:00,2,110,110,220,0,False,0,0.0
e4a2bf4b42c20b26c9b67a51de3c5c5ba8caf89e,2023-12-27 09:41:42+00:00,2,142,142,284,0,False,0,0.0
4de5b5077cd32932ef357cd4417f11f479b1fd89,2023-12-27 12:53:22+00:00,3,5,14,19,0,False,8,0.0
032c8619ff15421843dd30ea9385653c13bfec01,2023-12-27 13:10:17+00:00,3,0,68,68,0,False,1,0.0
89dd3147b7926137014febcb390e254c0d97679f,2023-12-28 02:31:54+00:00,1,17,17,34,0,False,0,0.0
1be2fb737a99baef2b384a08622810a69e771422,2023-12-28 02:32:12+00:00,2,150,150,300,0,False,0,0.0
b525f12242623d52054540711d06e9d60409631f,2023-12-28 04:44:43+00:00,4,13,26,39,0,False,50,0.0
56be5968da2d7671ada1025a1b28b9a0d807d7b0,2023-12-28 06:19:26+00:00,1,4,8,12,0,False,15,0.0
5cf6af8e1dbc15e1460bff95e5f4df2d3f71f3e5,2023-12-28 06:49:23+00:00,3,0,25,25,0,False,1,0.0
3ac65d5a7076015e7aecb6bb5ca7c2e0940079ac,2023-12-29 02:45:16+00:00,2,107,111,218,0,False,0,0.0
6931cdf98707a25630db71a5c3d12ffbe351690d,2023-12-29 02:47:49+00:00,2,150,150,300,0,False,0,0.0
13f6f027dafd9a7c352539982a185b906a1b1878,2023-12-29 05:26:03+00:00,4,5,13,18,0,False,6,0.0
c43dee099accd9344c499b6a2dd15e2518c4ed02,2023-12-29 06:04:31+00:00,3,0,51,51,0,False,1,0.0
3287f2021ff320126e02e52bd501375dcacc5ec9,2023-12-29 06:37:34+00:00,1,1,1,2,0,False,0,0.0
9465ccde1fa773933eb154bf54a47a677f9e47eb,2023-12-29 07:21:25+00:00,1,4,4,8,0,False,4,0.0
8d0ef09023d2a3c0b36bb21aed3c285490e99ea4,2023-12-29 08:36:03+00:00,3,19,19,38,0,False,37,0.0
8df55f1b703ace9f2996d83d96d82a3835f0dbd6,2023-12-29 14:00:25+00:00,1,10,7,17,0,False,5,0.0
dc4184e14bf4344ec8d6b2b999f1523b65e617b5,2023-12-30 00:50:35+00:00,1,5,7,12,0,False,16,0.0
89837f3fb310b107da6d418cffde29f3302daf63,2023-12-30 00:55:48+00:00,2,0,17,17,0,False,1,0.0
e8220bedb5eb6c3d666e2fac2c5bf99b87f11e0a,2024-01-02 03:24:40+00:00,2,155,155,310,0,False,0,0.0
e078f0becebb756447c6c021e7c3ba1a092dfe95,2024-01-02 03:25:15+00:00,2,105,109,214,0,False,0,0.0
58d2b249da7e61c8f4937d1910ec61331a130c24,2024-01-02 03:37:15+00:00,1,1,1,2,0,False,0,0.0
a2ad52eef4c28b636623a1c9da0967a3361f86bd,2024-01-02 05:17:29+00:00,2,1,9,10,0,False,14,0.0
959fbfa075ecc0116935c0c192004e1d53c3a8c9,2024-01-02 15:12:22+00:00,2,0,34,34,0,False,0,0.0
923c487cb20b5f681993c0cbee661ccf69646258,2024-01-02 15:14:44+00:00,5,11,264,275,0,False,10,0.0
fb8494616161cc70e0cf003bbf70ae5b2f3b395c,2024-01-03 01:53:52+00:00,2,151,151,302,0,False,0,0.0
118cd7afbbfe84862869127deea4d82bfb4917b3,2024-01-03 01:54:10+00:00,2,107,111,218,0,False,0,0.0
bccd968664c20d27a01889560f8f8ee616513a75,2024-01-03 03:00:11+00:00,3,2,19,21,0,False,27,2.31
8c79e26f6fa12a168f8a7a2214da1883249495c9,2024-01-03 03:03:45+00:00,1,1,0,1,0,False,3,0.0
bc0d1549f36dfd2f5a263b7f425d9265a3fc9ef6,2024-01-03 03:05:59+00:00,6,126,130,256,0,False,6,0.0
e7f381edba9569c1a74b49cd0208784a66ada8b5,2024-01-03 05:42:20+00:00,2,5,2,7,0,False,8,0.0
7cac925ed66a7a2c265f894c8a973a41ca53b505,2024-01-03 08:31:25+00:00,1,1,11,12,0,False,0,0.0
8172f8830347a5f153908429bc8798ed4044bc22,2024-01-03 09:50:05+00:00,1,2,2,4,0,False,0,0.0
8f4e8deb7a253ddd173f441c84f71f0087207a23,2024-01-04 02:05:39+00:00,2,154,154,308,0,False,0,0.0
b7551ef49383ce6cbc01197982857d5128920792,2024-01-04 02:05:42+00:00,2,107,111,218,0,False,0,0.0
74e5f7a67eac9e9673b1cbc2e74a43fcd49bf447,2024-01-04 02:34:11+00:00,1,2,6,8,0,False,1,0.0
7816fc8c37b5d10351074150f47d95b7a613e031,2024-01-04 02:34:23+00:00,1,2,6,8,0,False,13,0.0
0d60f672cdd76ad777195556a06b80a62124ecdd,2024-01-04 02:36:10+00:00,7,39,47,86,0,False,17,0.0
b2ed59bba3695e5f15f8cb1f4022787906cc492f,2024-01-04 02:42:09+00:00,7,8,24,32,0,False,0,0.0
1638105655966bc8c503ef492bfb5ecdc37cf81c,2024-01-04 06:00:53+00:00,2,3,3,6,0,False,11,0.0
ca9ecf07d2be34fb5a3923b9d0c4f08113172967,2024-01-04 06:29:36+00:00,2,16,35,51,0,False,4,0.0
98acde79afc4133928b2574ea29c48d7a442ce75,2024-01-04 09:29:13+00:00,2,2,2,4,0,False,7,0.0
738c749d1a3a5b485db399b0cd6799f56b3dcdb7,2024-01-04 12:40:30+00:00,1,1,4,5,0,False,5,0.0
69907518bbb0b330508dd120e45b411a7b31105f,2024-01-04 12:55:13+00:00,1,0,2,2,0,False,2,0.0
b33b6d6d12beabd7380cc51a9c999f2e14989607,2024-01-05 01:42:30+00:00,2,148,148,296,0,False,0,0.0
7147d27fad7275e764089d203eeffa531f476e60,2024-01-05 01:42:37+00:00,2,107,111,218,0,False,0,0.0
63cff538e61e800659a7bda4f01e4f03f322c21b,2024-01-05 04:54:04+00:00,1,0,23,23,0,False,1,0.0
1b812af890229b34fe20de018bec4412441cdb27,2024-01-06 08:21:59+00:00,1,0,7,7,0,False,1,0.0
601c96215f75ae4f57f73969f9401a2ce190725a,2024-01-08 00:48:23+00:00,2,151,153,304,0,False,0,0.0
23a9929c1afc9d2093bcdf2c0fa79e8fb780a034,2024-01-08 00:48:37+00:00,2,106,110,216,0,False,0,0.0
6b6291b6c432b36529229847f8276076a26b09eb,2024-01-08 00:48:48+00:00,4,5,12,17,0,False,26,0.0
8597102007615b19b60dfc02d7e9282918267bd7,2024-01-08 06:53:15+00:00,2,48,48,96,0,False,0,0.0
75b8f1110df81763ca175f0c44dceb5f112273b9,2024-01-09 02:47:24+00:00,2,146,146,292,0,False,0,0.0
0403dc73e46ead0d2770928985c1b9215e063313,2024-01-09 02:47:43+00:00,2,114,114,228,0,False,0,0.0
e5fb0ededeef8496aa0ff48026c613225e25eba9,2024-01-09 02:48:05+00:00,1,1,1,2,0,False,1,0.0
5ad04ea4801ce5a98901cb07a723a7465891b622,2024-01-09 02:49:03+00:00,1,2,7,9,0,False,15,0.0
bb8102a097c6980c081d524b529c9740c85e04a6,2024-01-09 02:55:43+00:00,7,59,86,145,0,False,84,0.0
099904cf01a0b9a91bf5e31d850cda35c1a38597,2024-01-09 03:23:16+00:00,6,64,56,120,0,False,48,11.9
8b7f962fad46b837e5106a00c78791254deb678b,2024-01-09 03:24:35+00:00,6,17,17,34,0,False,0,0.0
49730e6097df354b47ff8048392182b7988a2eff,2024-01-09 03:31:36+00:00,6,17,73,90,0,False,25,0.0
3453d6a7b851c82bc95e497d93670a6ad584a295,2024-01-09 12:21:50+00:00,5,2,85,87,0,False,1,0.0
a758fda19d517ceabe38613ba7b3c2f99fb8394f,2024-01-09 12:28:25+00:00,5,7,15,22,0,False,0,0.0
9b9b457ff0882c0c273680da4389d2afdbe6cc6b,2024-01-10 02:43:52+00:00,2,115,115,230,0,False,0,0.0
323ce3166164af6bce1c97d3f59fea939a984099,2024-01-10 02:44:08+00:00,2,152,152,304,0,False,0,0.0
c9a030c164965e09c1dd8b7cdc94bf04488f5d0f,2024-01-10 02:44:36+00:00,1,32,43,75,0,False,11,0.0
23419ad8543701543c81f10411b36760b599ab9f,2024-01-10 04:35:15+00:00,6,252,263,515,0,False,16,0.0
2d82163b27d369b34eab317833c92c809ab46f1e,2024-01-10 14:01:15+00:00,1,0,10,10,0,False,2,0.0
14e23f304756808aed09a98df23c847da6a41e8d,2024-01-11 02:06:07+00:00,1,17,17,34,0,False,0,0.0
16e81905dd496ca64f5f70c091099afde5e7bb22,2024-01-11 04:41:21+00:00,2,5,8,13,0,False,58,0.0
feaf56ac16f532b6d8dc67b4fc9fe6cb310bd668,2024-01-11 04:55:29+00:00,2,13,13,26,0,False,0,0.0
4d0f52573a5f7810339f2fa60205999fe6d3743d,2024-01-11 06:10:12+00:00,2,6,6,12,0,False,9,19.29
46450040cffe071efee10b9c868538cac8b42b4b,2024-01-12 02:26:18+00:00,2,114,114,228,0,False,0,0.0
5edddb64aa67b8d0c7397d1fc01ed0fd6666a041,2024-01-12 02:27:20+00:00,2,154,154,308,0,False,0,0.0
f83fa9fd804685fa3c0c4cc1aef3f1b873958286,2024-01-12 02:37:13+00:00,2,22,22,44,0,False,0,0.0
5342b532c7531db60fa9051bbb5f829f1e54cb3b,2024-01-12 09:31:33+00:00,5,2,33,35,0,False,11,0.0
1ad59dbec6e4955843936b4aff00ac303f32acc5,2024-01-12 15:58:58+00:00,1,3,9,12,0,False,5,0.0
1b367b88c289d1905d0d99c2964793a45f13f99d,2024-01-12 16:07:53+00:00,1,19,0,19,0,False,0,0.0
c26f21d926871b10a645a964826bec38c4c35f7c,2024-01-14 06:40:04+00:00,2,114,114,228,0,False,0,0.0
0aa360d43876bba5ec81f767ae1d63af989f0015,2024-01-14 06:40:27+00:00,2,153,153,306,0,False,0,0.0
f38ff52ebbf44f0492a329911dcea896ba28e46d,2024-01-15 02:24:32+00:00,2,148,148,296,0,False,0,0.0
ef50410595961cb1a0e817741c18c3ca54816876,2024-01-15 02:24:56+00:00,2,114,114,228,0,False,0,0.0
abfbf7eba522deed775ab80f392c2f1e79b3d30f,2024-01-15 02:43:08+00:00,1,2,4,6,0,False,9,0.0
